id_jadwal,nama_kereta,nomor_kereta,stasiun_asal,stasiun_tujuan,tanggal_berangkat,jam_berangkat,jam_tiba,kelas,harga_tiket,status
JKA01934,Malabar,KA940,Surabaya Pasarturi,Bandung,2024-05-15,20:35:00,05:00, Eksekutif,72893,Dibatalkan
JKA02004,Malabar,KA240,Cirebon,Madiun,12/07/2024,20.35,3:25, Eksekutif,254057,
JKA00208,Tawang Jaya,KA282,Surabaya Pasarturi,Pasar Senen,10 Feb 2024,22.35,17:55:00,Bisnis,748057,tepat waktu
JKA02007,Kertajaya,KA896,Yogyakarta,Malang,01/01/2024,10.10,20.50,Bisnis ,71811,
JKA01437,Sancaka,KA837,Surabaya Pasarturi,Cirebon,22 Jan 2024,9:05,4:35,Bisnis ,401509,Dibatalkan
JKA02903,Taksaka,KA737,Kediri,Jember,25/03/2025,13:50,04.25,Ekonomi,399991,Dibatalkan
JKA02099,TAKSAKA,KA191,Kediri,Jember,2024-02-01,8:00,7:30,eksekutif,99402,Terlambat
JKA00987,Progo,KA133,Yogyakarta,Jakarta Kota,21/02/2025,07:25:00,0:25,Eksekutif,101297,-
JKA00845,,KA13,Gambir,Madiun,06/07/2025,06.20,09:35,Ekonomi,503496,Dibatalkan
JKA01482,Sembrani,KA405,Semarang Tawang,Solo Balapan,30/06/2025,7:20,17:20,Bisnis ,97417,Dibatalkan
JKA02746,Lodaya,KA111,Yogyakarta,Semarang Tawang,18 Nov 2024,3:15,23:15,Eksekutif,252005,Terlambat
JKA00981,,KA914,Solo Balapan,Purwokerto,09/01/2025,19:50,12:00:00, Eksekutif,Rp395.044,Terlambat
JKA02602,Sembrani,KA561,Solo Balapan,Kediri,08-11-2024,18.15,14.55,Bisnis,48813,tepat waktu
JKA01366,Gaya Baru Malam,KA126,Kediri,Gambir,25/01/2025,10:05:00,16:25,Bisnis ,99452,Dibatalkan
JKA00043,Argo Parahyangan,KA808,Jakarta Kota,Pasar Senen,20/10/2024,19:25,20.15,Bisnis ,96591,Dibatalkan
JKA01986,Malabar,KA825,Surabaya Gubeng,Purwokerto,09 Nov 2024,12:55,22:40:00,Eksekutif,296485,tepat waktu
JKA00344,Argo Bromo Anggrek,KA479,Yogyakarta,Gambir,2024-08-31,13:25,6:50, Eksekutif,75595,-
JKA00187,Kahuripan,KA407,Solo Balapan,Purwokerto,29-07-2024,13:25,04.30,Ekonomi,501939,-
JKA00290,Bengawan,KA913,Cirebon,Solo Balapan,27-12-2024,10:00,18:00, Eksekutif,250715,
JKA01737,Bengawan,KA568,Surabaya Gubeng,Bandung,2025-02-10,22:55,03:35:00,EKONOMI,Rp50.595,Terlambat
JKA00731,Tawang Jaya,KA835,Semarang Tawang,Purwokerto,10-06-2025,05:15:00,1:00,Eksekutif,199949,Tepat Waktu
JKA02365,Tawang Jaya,KA318,Gambir,Solo Balapan,10/05/2024,21:50,11.55,Bisnis,199810,tepat waktu
JKA02905,Lodaya,KA565,Solo Balapan,Surabaya Pasarturi,11-10-2024,11:40,12.20,eksekutif,75378,tepat waktu
JKA02108,Sembrani,KA438,Yogyakarta,Pasar Senen,08-06-2025,11:35,21:40:00,EKONOMI,79243,Tepat Waktu
JKA00228,Jayabaya,KA53,Solo Balapan,Madiun,07/06/2025,12:40:00,01.10,EKONOMI,97656,-
JKA01064,Joglosemarkerto,KA842,Jember,Purwokerto,26/01/2024,14:40,21:10,Bisnis,752284,
JKA00007,Harina,KA170,Surabaya Pasarturi,Surabaya Gubeng,29/02/2024,18:05,23:35, Eksekutif,497060,TERLAMBAT
JKA00020,Joglosemarkerto,KA250,Kediri,Surabaya Gubeng,2024-05-30,01:15:00,19:05:00,eksekutif,748185,tepat waktu
JKA02094,Sancaka,KA73,Purwokerto,Malang,2024-07-01,12.45,4:10, Eksekutif,747327,Dibatalkan
JKA01790,Jayabaya,KA615,Gambir,Surabaya Gubeng,23 Feb 2025,19:40,20:10:00,eksekutif,199328,
JKA01039,Kaligung,KA412,Yogyakarta,Gambir,17 Feb 2025,15:00,10.05,Ekonomi,754279,
JKA02821,Matarmaja,KA644,Kediri,Semarang Tawang,31 May 2024,00:00,18:00:00,Bisnis,201991,Tepat Waktu
JKA01574,Turangga,KA654,Surabaya Gubeng,Jakarta Kota,2025-01-27,02:45,11:00,Ekonomi,51573,tepat waktu
JKA00979,Serayu,KA623,Malang,Solo Balapan,27 Jan 2024,23:40:00,04.15,Eksekutif,52707,
JKA01559,Matarmaja,KA974,Kediri,Semarang Tawang,2024-07-21,17:35,21.50, Eksekutif,401600,Tepat Waktu
JKA01367,Argo Parahyangan,KA967,Jakarta Kota,Pasar Senen,02 Aug 2024,23:30,06:10:00,eksekutif,148556,TERLAMBAT
JKA02156,Gajayana,KA379,Pasar Senen,Jember,12 Jul 2024,11:25,13:15,Eksekutif,504889,
JKA00580,Brantas,KA397,Cirebon,Gambir,2025-01-31,07:50,18:40,Eksekutif,404363,TERLAMBAT
JKA01504,Lodaya,KA896,Gambir,Madiun,19-10-2024,07:00:00,07.10, Eksekutif,301932,TERLAMBAT
JKA01089,Harina,KA195,Surabaya Gubeng,Purwokerto,22/07/2024,13:05:00,01.55, Eksekutif,50453,Dibatalkan
JKA02375,Gajayana,KA9,Purwokerto,Cirebon,23-06-2024,11:05:00,15:45,eksekutif,401553,tepat waktu
JKA02981,Turangga,KA660,Kediri,Malang,24 Jul 2024,13:00,15:40:00,Eksekutif,149094,
JKA00237,Kaligung,KA320,Jakarta Kota,Jember,2024-04-28,09:00,10:35,Eksekutif,,
JKA02475,Bengawan,KA582,Yogyakarta,Jember,2024-06-27,12:30:00,10.15,eksekutif,752347,Tepat Waktu
JKA00852,Bima,KA717,Gambir,Surabaya Pasarturi,2024-03-06,09.10,17:15,Ekonomi,403373,
JKA02410,Taksaka,KA483,Malang,Purwokerto,2024-06-12,02.05,4:45,eksekutif,54476,
JKA01900,Argo Bromo Anggrek,KA596,Kediri,Gambir,20-08-2024,00:05:00,20:35:00, Eksekutif,304707,-
JKA01034,Argo Bromo Anggrek,KA308,Semarang Tawang,Bandung,01-08-2024,09.50,17:30:00,Bisnis,103739,Tepat Waktu
JKA01315,Kertajaya,KA633,Surabaya Pasarturi,Cirebon,2024-02-05,06:25:00,05:20,Bisnis ,252277,TERLAMBAT
JKA01576,,KA579,Kediri,Jakarta Kota,07-10-2024,22:30:00,22:30:00,eksekutif,296166,Dibatalkan
jka01909,  Sembrani  ,KA203,Surabaya Gubeng,Gambir,21/06/2025,08:45,20:05:00,Ekonomi,401757,tepat waktu
JKA00932,KAHURIPAN,KA944,Pasar Senen,Surabaya Pasarturi,07 Jul 2024,08:35,01:30, Eksekutif,77382,Tepat Waktu
JKA00483,Bengawan,KA356,Solo Balapan,Surabaya Pasarturi,26 Nov 2024,10:10,1:55,eksekutif,499558,Tepat Waktu
JKA01386,Joglosemarkerto,KA109,Gambir,Jakarta Kota,06 Aug 2024,21:05:00,15.25,eksekutif,Rp102.355,tepat waktu
JKA00359,TURANGGA,KA841,Bandung,Madiun,19-05-2024,21:55:00,15:35,Eksekutif,498969,tepat waktu
JKA02732,Lodaya,KA120,Surabaya Pasarturi,Cirebon,05 Feb 2025,00:35,05:40:00,Bisnis,Rp397.081,tepat waktu
JKA01116,Turangga,KA590,Yogyakarta,Pasar Senen,20-04-2025,21:50,07.35,Bisnis,71647,Dibatalkan
JKA00856,Joglosemarkerto,KA521,Bandung,Surabaya Gubeng,20-03-2025,03:00,6:10,Bisnis,154974,
JKA01792,Pasundan,KA22,Solo Balapan,Cirebon,16-03-2024,13:45:00,16:00:00,EKONOMI,497325,Tepat Waktu
JKA00472,Argo Parahyangan,KA29,Purwokerto,Solo Balapan,2025-06-29,21:20,17:25,EKONOMI,249301,
JKA00997,Gaya Baru Malam,KA703,Purwokerto,Yogyakarta,21/09/2024,14:35,19:55,Bisnis,Rp500.540,Terlambat
JKA02808,Mutiara Selatan,KA235,Kediri,Cirebon,27/09/2024,00:05:00,01:40, Eksekutif,401022,TERLAMBAT
JKA02974,Turangga,KA713,Solo Balapan,Yogyakarta,29/05/2024,7:45,12:20:00,EKONOMI,249382,null
JKA00789,Gaya Baru Malam,KA139,Madiun,Yogyakarta,2024-06-21,12.55,07.25,Bisnis ,72902,-
JKA02859,Jayabaya,KA273,Semarang Tawang,Madiun,26 Feb 2024,11.40,18:15, Eksekutif,403775,tepat waktu
JKA02203,Pasundan,KA858,Jakarta Kota,Madiun,02/08/2024,12:20:00,08.05,Eksekutif,,
JKA01569,Bima,KA743,Yogyakarta,Madiun,06 Apr 2025,5:25,20:00,Eksekutif,146830,Dibatalkan
JKA00152,Tawang Jaya,KA573,Semarang Tawang,Madiun,15 Aug 2024,21.25,5:50,Ekonomi,77713,
JKA00137,Sembrani,KA750,Madiun,Pasar Senen,2024-05-25,16:25,11:55:00,EKONOMI,75514,Terlambat
JKA02123,Gajayana,KA651,Jakarta Kota,Bandung,28/06/2025,02:30,13:50,EKONOMI,98600,tepat waktu
JKA01726,Jayabaya,KA19,Purwokerto,Jakarta Kota,20 Feb 2025,22:15,01:55,Ekonomi,248468,TERLAMBAT
JKA00033,Jayabaya,KA450,Surabaya Gubeng,Solo Balapan,27/04/2024,20.10,04:05,Bisnis,204749,Dibatalkan
JKA00362,Bengawan,KA13,Jember,Purwokerto,13/07/2024,17:30:00,3:15,Eksekutif,250298,Dibatalkan
JKA00146,Malabar,KA943,Cirebon,Malang,08/02/2024,8:30,19:45:00,Eksekutif,Rp300.431,tepat waktu
JKA01676,,KA290,Madiun,Gambir,2025-06-17,10:40,10:50,EKONOMI,,Terlambat
JKA00614,Gajayana,KA960,Jember,Bandung,2025-08-12,8:40,23.15,eksekutif,75332,TERLAMBAT
JKA02800,Pasundan,KA922,Bandung,Malang,05/09/2024,06.40,12:40,eksekutif,750462,-
JKA02558,Lodaya,KA77,Cirebon,Jember,26/06/2024,22:15,15:40:00, Eksekutif,150979,Terlambat
JKA01734,Bengawan,KA189,Surabaya Pasarturi,Purwokerto,22/06/2025,22:00:00,05:35,Bisnis,Rp298.082,-
JKA02611,Harina,KA52,Solo Balapan,Surabaya Pasarturi,2025-01-30,15:50,11:00,eksekutif,300689,Terlambat
JKA02133,Harina,KA54,Malang,Solo Balapan,03-03-2025,21:25:00,15:55,Ekonomi,79187,
JKA02600,Argo Bromo Anggrek,KA847,Cirebon,Semarang Tawang,05/08/2025,20:20,18:50,Ekonomi,503378,Dibatalkan
JKA02406,Harina,KA165,Pasar Senen,Cirebon,28-02-2025,11:40:00,02:30:00,Bisnis,748428,Terlambat
JKA01412,Progo,KA423,Jakarta Kota,Gambir,2024-02-03,2:05,19.05,Ekonomi,495003,Terlambat
JKA00396,Matarmaja,KA450,Yogyakarta,Kediri,13/09/2024,15.30,09:25:00,Bisnis,499415,
JKA02415,Serayu,KA57,Purwokerto,Solo Balapan,13-11-2024,10.05,05.05,eksekutif,104607,-
JKA01523,Lodaya,KA539,Kediri,Cirebon,12 Jun 2025,11:05:00,11:35,Bisnis,,TERLAMBAT
JKA00650,Bima,KA197,Kediri,Semarang Tawang,23/11/2024,22:35:00,13.05,Bisnis ,152753,tepat waktu
JKA02506,Progo,KA874,Jakarta Kota,Madiun,26/04/2024,22.50,09.25,Bisnis,104772,tepat waktu
JKA02939,Tawang Jaya,KA447,Solo Balapan,Purwokerto,25/12/2024,19:45,15:30:00,Bisnis,101906,null
JKA01872,Kahuripan,KA334,Kediri,Cirebon,18-03-2025,13:10,15:15,Ekonomi,45201,
JKA02989,Taksaka,KA559,Gambir,Jakarta Kota,2024-06-23,11:15,16.00,Eksekutif,102520,tepat waktu
JKA00222,Brantas,KA921,Yogyakarta,Solo Balapan,15-11-2024,14:40,6:50,EKONOMI,498314,-
JKA01779,Kaligung,KA544,Semarang Tawang,Yogyakarta,04 Jan 2025,0:20,09:30:00,Bisnis,252266,Terlambat
JKA02617,Pasundan,KA685,Purwokerto,Jakarta Kota,09 May 2025,2:00,04:05:00,Ekonomi,495075,tepat waktu
JKA01733,Kertajaya,KA892,Jakarta Kota,Solo Balapan,2024-06-05,06.40,03.55,-,70145,Terlambat
JKA00414,Harina,KA751,Kediri,Jakarta Kota,22-05-2024,14:10:00,7:15,Eksekutif,96920,tepat waktu
JKA02644,Malabar,KA802,Jakarta Kota,Semarang Tawang,25-12-2024,13:55,04.10,eksekutif,301340,
JKA01856,Turangga,KA471,Malang,Yogyakarta,20 Jan 2024,11:45,08.20,eksekutif,296264,-
JKA01384,Jayabaya,KA228,Cirebon,Kediri,2025-08-15,06.30,01.25,Eksekutif,746554,TERLAMBAT
JKA00322,Sembrani,KA932,Yogyakarta,Solo Balapan,03 Mar 2024,1:50,18.00,eksekutif,304070,Dibatalkan
JKA01953,Kaligung,KA323,Jakarta Kota,Madiun,23-11-2024,15:45,0:45,Bisnis ,403671,tepat waktu
JKA02334,Kahuripan,KA861,Yogyakarta,Gambir,2024-07-05,10:50,04.50,Eksekutif,Rp151.279,Dibatalkan
JKA02039,Matarmaja,KA763,Surabaya Pasarturi,Jember,09-06-2024,20:15:00,09.40,Eksekutif,403642,Dibatalkan
JKA00792,Matarmaja,KA769,Kediri,Surabaya Pasarturi,2024-03-06,17:20,07.50,EKONOMI,747855,
JKA01148,Turangga,KA615,Surabaya Pasarturi,Yogyakarta,14/08/2025,1:50,07:35:00,Bisnis ,302090,tepat waktu
JKA02074,Taksaka,KA478,Malang,Jember,29-01-2024,10:50,23:10:00,eksekutif,47078,TERLAMBAT
JKA02744,Tawang Jaya,KA992,Malang,Madiun,17-04-2025,13.55,20:05,EKONOMI,Rp750.046,-
JKA01281,Matarmaja,KA526,Solo Balapan,Semarang Tawang,08/03/2024,19.55,11:25,Bisnis ,45300,Tepat Waktu
JKA02960,Matarmaja,KA276,Semarang Tawang,Surabaya Gubeng,31/07/2025,16:30,12:45,Ekonomi,71045,tepat waktu
JKA02419,Sembrani,KA276,Solo Balapan,Yogyakarta,14 Mar 2024,22:30,21:35,Ekonomi,153280,Dibatalkan
JKA01496,Gajayana,KA710,Madiun,Malang,07-08-2025,04:00:00,4:50,Bisnis ,154777,
JKA01614,Argo Bromo Anggrek,KA66,Jember,Gambir,15-03-2025,16:50:00,04:50,EKONOMI,248274,
JKA00696,Joglosemarkerto,KA22,Purwokerto,Cirebon,2025-04-12,16:20,17:25:00,Bisnis ,749066,Dibatalkan
JKA02818,Kaligung,KA946,Purwokerto,Surabaya Gubeng,18-01-2025,01.40,17:20, Eksekutif,49907,Dibatalkan
JKA00485,Gaya Baru Malam,KA745,Madiun,Pasar Senen,02 May 2024,13.35,02.10,Bisnis ,75795,Terlambat
JKA02835,,KA166,Gambir,Semarang Tawang,08-02-2024,03.25,19:00:00, Eksekutif,48973,null
JKA00408,Kertajaya,,Yogyakarta,Bandung,12/03/2025,14:50:00,3:55,Bisnis ,54884,Tepat Waktu
JKA02957,Joglosemarkerto,KA283,Semarang Tawang,Madiun,2024-04-09,07.05,07:00:00, Eksekutif,48912,Terlambat
JKA00449,Lodaya,KA264,Gambir,Cirebon,24/10/2024,16:40,04:05,Ekonomi,252415,TERLAMBAT
JKA01247,Bengawan,KA389,Cirebon,Semarang Tawang,15-04-2024,11:20,13:35,Ekonomi,Rp302.877,tepat waktu
JKA01883,Kertajaya,KA182,Surabaya Pasarturi,Solo Balapan,08/01/2024,1:10,03:10,eksekutif,496856,Dibatalkan
JKA02194,Kaligung,KA500,Purwokerto,Pasar Senen,10-05-2024,23:25,19:25, Eksekutif,251558,
JKA00986,Argo Bromo Anggrek,KA764,Semarang Tawang,Madiun,12-10-2024,15:55,17:50,Bisnis ,146309,tepat waktu
JKA00888,Malabar,KA947,Cirebon,Gambir,25-04-2024,06:40:00,0:10,eksekutif,100712,Tepat Waktu
JKA01102,Bengawan,KA76,Yogyakarta,Purwokerto,2025-03-15,11.45,14.55, Eksekutif,395061,Terlambat
JKA01449,  Brantas  ,KA191,Semarang Tawang,Solo Balapan,2025-01-18,07.15,17:25,EKONOMI,74310,
JKA02961,Tawang Jaya,KA864,Semarang Tawang,Surabaya Pasarturi,03 Mar 2024,18.30,3:20,eksekutif,497890,
JKA00023,Joglosemarkerto,KA447,Jakarta Kota,Pasar Senen,12 Aug 2025,15.00,09:30:00,EKONOMI,504883,Dibatalkan
JKA01125,Bima,KA7,Malang,Gambir,28-03-2025,11:45,11:15,Ekonomi,200206,Terlambat
JKA02727,Brantas,,Semarang Tawang,Pasar Senen,21/06/2025,02.30,11.05, Eksekutif,297828,
JKA00530,Kaligung,KA919,Malang,Cirebon,23-06-2024,20.10,16:25:00, Eksekutif,397770,tepat waktu
JKA02361,Gajayana,KA949,Jakarta Kota,Cirebon,10 Jun 2024,14:50,21:40:00,Bisnis ,300817,Dibatalkan
JKA00830,Mutiara Selatan,KA764,Jember,Jakarta Kota,06-08-2025,19.30,09:30:00,Bisnis,200413,Dibatalkan
JKA02636,Pasundan,KA641,Madiun,Surabaya Pasarturi,2024-11-09,13.30,4:25,Bisnis,498093,
JKA01291,Argo Bromo Anggrek,KA877,Surabaya Pasarturi,Solo Balapan,2024-04-18,23:15:00,18:45,eksekutif,75379,
JKA02930,Progo,KA576,Purwokerto,Malang,31/01/2025,21:25:00,06:05,Eksekutif,150993,Dibatalkan
JKA01137,Argo Parahyangan,KA444,Yogyakarta,Bandung,2025-05-17,03:20:00,10.30,EKONOMI,79058,Tepat Waktu
JKA02856,Argo Parahyangan,KA696,Madiun,Kediri,20-04-2024,4:30,01:35:00,Bisnis ,404380,Dibatalkan
JKA00933,Sembrani,KA164,Surabaya Pasarturi,Cirebon,22/07/2024,05:30:00,05.20,eksekutif,748667,tepat waktu
JKA00289,Gajayana,KA583,Solo Balapan,Malang,2025-04-15,01.10,22:10:00,eksekutif,100119,Tepat Waktu
JKA01762,Progo,KA900,Cirebon,Gambir,2025-06-06,12:40,2:05,Bisnis ,77542,Terlambat
JKA02557,Taksaka,KA409,Madiun,Yogyakarta,25-01-2024,10:15,14:55:00,EKONOMI,404800,tepat waktu
JKA02429,Argo Bromo Anggrek,KA205,Pasar Senen,Kediri,14 Jun 2025,15.45,02:25:00,EKONOMI,747631,
JKA01969,Sembrani,KA995,Gambir,Jakarta Kota,08 Apr 2024,09:20:00,18:20,EKONOMI,,
JKA01643,Gajayana,KA156,Solo Balapan,Yogyakarta,27-05-2024,11.25,02:20,EKONOMI,252433,tepat waktu
JKA01629,Turangga,KA708,Gambir,Purwokerto,05 Aug 2024,17:15:00,9:20,Eksekutif,496637,Terlambat
JKA02594,Tawang Jaya,KA173,Malang,Surabaya Pasarturi,04 May 2025,12:55,15:35:00, Eksekutif,99999,Dibatalkan
JKA00704,Bima,KA695,Madiun,Pasar Senen,24/06/2024,11:30,14:40,eksekutif,48357,
JKA02813,Sembrani,KA330,Jember,Solo Balapan,05 Mar 2025,14:15:00,0:15, Eksekutif,71822,Dibatalkan
JKA00765,Harina,KA49,Semarang Tawang,Surabaya Pasarturi,10/06/2025,09:10,21:40,EKONOMI,249148,Dibatalkan
JKA01353,BRANTAS,KA810,Kediri,Cirebon,17-07-2024,00:55,13.50,Eksekutif,496859,null
JKA00711,Mutiara Selatan,KA917,Cirebon,Semarang Tawang,2025-06-08,20.05,11:35:00, Eksekutif,52231,Terlambat
JKA00356,Turangga,KA409,Solo Balapan,Jakarta Kota,01/05/2025,19.45,18:15:00,Ekonomi,145121,
JKA02118,Jayabaya,KA684,Kediri,Gambir,24-07-2024,08:35:00,12:15,eksekutif,404344,Tepat Waktu
JKA00349,Tawang Jaya,KA384,Cirebon,Solo Balapan,2025-08-20,6:15,14:15:00,Bisnis,201963,
JKA02085,Sembrani,KA245,Jakarta Kota,Pasar Senen,19-04-2024,16:35:00,01:45:00,eksekutif,Rp152.194,TERLAMBAT
JKA02181,Argo Bromo Anggrek,KA501,Madiun,Surabaya Gubeng,2024-05-13,07:05:00,14:30:00,Ekonomi,203487,-
JKA01622,Brantas,KA205,Pasar Senen,Surabaya Gubeng,2024-08-07,02:10,18:45:00,eksekutif,402022,Tepat Waktu
JKA02970,Kaligung,KA580,Gambir,Semarang Tawang,17/12/2024,16.25,11.40,EKONOMI,746608,TERLAMBAT
JKA01428,Kahuripan,KA56,Cirebon,Surabaya Gubeng,25/01/2024,05:50,14.50,eksekutif,50607,
JKA02058,Kahuripan,KA427,Purwokerto,Cirebon,2024-05-13,21:35,19:30,EKONOMI,73849,-
JKA00234,Brantas,KA695,Gambir,Purwokerto,19 May 2024,04:50:00,17:25:00, Eksekutif,295917,-
JKA02362,Gaya Baru Malam,KA241,Madiun,Purwokerto,2025-06-03,01.35,01:55:00,EKONOMI,98148,tepat waktu
JKA02657,Sancaka,KA252,Cirebon,Madiun,2024-02-15,08.00,9:15,Ekonomi,303465,-
JKA01680,Kahuripan,KA899,Surabaya Pasarturi,Surabaya Gubeng,28 May 2025,09:50,12.20,Eksekutif,501317,TERLAMBAT
JKA02686,Taksaka,KA600,Yogyakarta,Madiun,20/01/2024,1:30,02:20, Eksekutif,54690,Terlambat
JKA02022,Sancaka,KA401,Malang,Solo Balapan,10/05/2025,13:00:00,7:15, Eksekutif,754757,none
JKA01448,Matarmaja,KA52,Kediri,Surabaya Pasarturi,2024-06-30,1:20,02:50:00,eksekutif,202469,Terlambat
JKA01069,Sembrani,KA402,Yogyakarta,Pasar Senen,2024-08-15,10:50,16:30,Eksekutif,195331,tepat waktu
JKA00022,Joglosemarkerto,KA66,Surabaya Pasarturi,Malang,20-03-2024,07.20,10:40,Bisnis,98788,Terlambat
JKA00745,Mutiara Selatan,KA105,Malang,Pasar Senen,08 Feb 2025,20:15,06:35:00,Bisnis ,76792,Dibatalkan
JKA00491,Serayu,KA408,Surabaya Pasarturi,Kediri,14-06-2024,10:30,17:55,Eksekutif,45328,none
JKA02106,SANCAKA,KA990,Semarang Tawang,Surabaya Gubeng,2024-11-26,06:25:00,23.15,Bisnis,77200,-
jka01829,Serayu,KA940,Madiun,Surabaya Pasarturi,20 Sep 2024,17:45,8:40,Bisnis,201823,tepat waktu
JKA01015,Bengawan,KA471,Cirebon,Solo Balapan,11/06/2024,20:15,13.00,Bisnis ,501172,Terlambat
JKA02409,Gaya Baru Malam,KA234,Jakarta Kota,Kediri,25/06/2024,0:00,5:20,Bisnis,152374,Dibatalkan
JKA01577,Mutiara Selatan,KA451,Malang,Jakarta Kota,2025-04-22,4:10,17.00,Bisnis ,248768,Terlambat
JKA01626,Turangga,KA568,Surabaya Pasarturi,Solo Balapan,27/03/2025,20:20:00,09:15:00, Eksekutif,748800,Tepat Waktu
JKA00950,Gaya Baru Malam,KA102,Jakarta Kota,Surabaya Gubeng,23/04/2024,06:30,00.50,Ekonomi,77131,-
JKA00690,Pasundan,KA791,Solo Balapan,Pasar Senen,04/01/2024,12.25,04:00,Ekonomi,746161,-
JKA02647,Tawang Jaya,KA305,Bandung,Yogyakarta,21 Apr 2024,04:10,18:20,Ekonomi,,Terlambat
JKA01810,Argo Parahyangan,KA464,Madiun,Bandung,12/06/2024,17.15,18.05,Bisnis,54697,Terlambat
JKA01899,BRANTAS,KA790,Yogyakarta,Pasar Senen,08 Jul 2025,10:45,17:05, Eksekutif,248042,TERLAMBAT
JKA02826,Taksaka,KA923,Jakarta Kota,Surabaya Gubeng,2024-03-25,04.35,05:15:00, Eksekutif,498180,Terlambat
JKA01214,Jayabaya,KA740,Kediri,Madiun,10/04/2025,02:50:00,7:00,Bisnis,99328,
JKA02769,Sembrani,KA87,Purwokerto,Pasar Senen,18-02-2024,12:00,05.10,eksekutif,48783,-
JKA02145,Progo,KA101,Pasar Senen,Yogyakarta,01/08/2024,3:20,05:20,Bisnis ,395204,
JKA00847,HARINA,KA293,Bandung,Pasar Senen,12-02-2025,17:05,19:10,Bisnis ,254383,TERLAMBAT
JKA00331,Taksaka,KA555,Solo Balapan,Cirebon,16 Feb 2024,00:25:00,05:30, Eksekutif,500199,Tepat Waktu
JKA01430,Gajayana,KA875,Cirebon,Semarang Tawang,2024-08-08,17:25,0:20,Bisnis,Rp78.711,-
JKA02781,Bengawan,KA265,Gambir,Madiun,2024-06-29,16:25,01.50,eksekutif,Rp200.538,Terlambat
JKA02804,TAKSAKA,KA30,Pasar Senen,Solo Balapan,23/05/2025,13.40,14:15,EKONOMI,Rp76.735,Dibatalkan
JKA01764,Malabar,KA467,Purwokerto,Pasar Senen,12/11/2024,00.45,05:00:00,EKONOMI,152883,TERLAMBAT
JKA01997,Kahuripan,KA112,Madiun,Jakarta Kota,09 Sep 2024,07:25,21.05,Bisnis ,95809,tepat waktu
JKA01468,Harina,KA383,Purwokerto,Bandung,08 Sep 2024,17:15,10:50:00,EKONOMI,103447,tepat waktu
JKA01617,Sembrani,KA156,Kediri,Madiun,2024-09-12,11:30:00,17:00:00, Eksekutif,72061,Dibatalkan
JKA01827,Kertajaya,KA499,Purwokerto,Yogyakarta,2025-06-01,13:40:00,00:00:00, Eksekutif,303260,Terlambat
JKA02501,Sembrani,,Kediri,Madiun,17-10-2024,08:25,22:45,eksekutif,403008,N/A
JKA00622,Serayu,KA943,Surabaya Pasarturi,Yogyakarta,2025-02-04,11:00,03.40,EKONOMI,495145,Dibatalkan
JKA00189,Progo,KA840,Bandung,Surabaya Pasarturi,15-08-2024,02:45,23:30:00,EKONOMI,499693,
JKA00632,Turangga,KA897,Solo Balapan,Madiun,30 Mar 2025,04:55:00,19:30,EKONOMI,198360,
JKA01202,Bengawan,KA830,Yogyakarta,Purwokerto,01/03/2025,23.35,22:05,EKONOMI,501395,Tepat Waktu
JKA01689,Joglosemarkerto,KA248,Malang,Semarang Tawang,27/07/2025,11.50,14:35,eksekutif,749004,Dibatalkan
JKA01071,Lodaya,KA232,Surabaya Pasarturi,Jember,2025-01-01,05:10,13:05,Eksekutif,748921,none
JKA00315,Gaya Baru Malam,KA9,Bandung,Yogyakarta,05 Jun 2024,15:35,14:45,Bisnis,204329,Dibatalkan
JKA00827,Argo Bromo Anggrek,KA682,Solo Balapan,Surabaya Pasarturi,16 Oct 2024,09:35,22:00,Bisnis,304195,TERLAMBAT
JKA02847,Malabar,KA864,Pasar Senen,Purwokerto,12-01-2025,16:40,03.40,Ekonomi,402784,tepat waktu
JKA00550,Gajayana,KA928,Madiun,Purwokerto,04-11-2024,22.35,04:25:00,none,104492,-
JKA01952,Bengawan,KA758,Kediri,Jakarta Kota,2025-06-29,23:05,14.00, Eksekutif,299447,tepat waktu
JKA02568,Kahuripan,KA671,Semarang Tawang,Yogyakarta,03-12-2024,03:35:00,10:30,eksekutif,Rp204.862,TERLAMBAT
JKA02918,Sancaka,KA480,Semarang Tawang,Cirebon,03/07/2024,01.00,21:20,Bisnis,749366,TERLAMBAT
JKA02498,Progo,KA982,Semarang Tawang,Gambir,23-11-2024,9:25,03:40,Bisnis,72435,Tepat Waktu
JKA00154,Turangga,KA173,Pasar Senen,Malang,26-05-2024,22:10,15:25,Ekonomi,45077,
JKA01326,Bima,KA130,Surabaya Gubeng,Jakarta Kota,20 Jun 2024,2:55,6:55,Eksekutif,152087,Dibatalkan
JKA01441,Mutiara Selatan,KA174,Surabaya Gubeng,Purwokerto,31/08/2024,18:30,15:45,Bisnis,48869,TERLAMBAT
JKA01673,,KA343,Malang,Pasar Senen,17-06-2025,18:25,02:10:00, Eksekutif,149376,
JKA02539,Tawang Jaya,KA118,Bandung,Surabaya Gubeng,07-07-2024,12:25,17.15,EKONOMI,74178,Tepat Waktu
JKA02101,Joglosemarkerto,KA657,Jember,Solo Balapan,26-06-2024,18:25,07:15:00,eksekutif,50587,Terlambat
JKA01877,Turangga,KA938,Jakarta Kota,Surabaya Pasarturi,02/10/2024,18:45:00,03:15,eksekutif,79158,Tepat Waktu
